LASTUPDATEDATE,BUILDINGNAMEID,BUILDINGID
2023/09/03 00:00:00,"1109615279","1108237873"
2023/09/03 00:00:00,"1109615342","1108223310"
2023/09/03 00:00:00,"1109615280","1108237873"
2023/09/03 00:00:00,"1109615295","1108230773"
2023/09/03 00:00:00,"1109615261","1108225155"
2023/09/03 00:00:00,"1109615310","1108228479"
2023/09/03 00:00:00,"1109615322","1108232736"
2023/09/03 00:00:00,"1109615320","1108228242"
2023/09/03 00:00:00,"1109615313","1108234346"
2023/09/03 00:00:00,"1109615354","1108226026"
2023/09/03 00:00:00,"1109615285","1108242694"
2023/09/03 00:00:00,"1109615283","1108243740"
2023/09/03 00:00:00,"1109615269","1108227105"
2023/09/03 00:00:00,"1109615264","1108225194"
2023/09/03 00:00:00,"1109615314","1108233274"
2023/09/03 00:00:00,"1109615306","1108242741"
2023/09/03 00:00:00,"1109615318","1108237613"
2023/09/03 00:00:00,"1109615282","1108236864"
2023/09/03 00:00:00,"1109615273","1108243086"
2023/09/03 00:00:00,"1109615323","1108231409"
2023/09/03 00:00:00,"1109615300","1108226698"
2023/09/03 00:00:00,"1109615265","1108242553"
2023/09/03 00:00:00,"1109615333","1108221672"
2023/09/03 00:00:00,"1109615290","1108239178"
2023/09/03 00:00:00,"1109615271","1108232866"
2023/09/03 00:00:00,"1109615358","1108232676"
2023/09/03 00:00:00,"1109615277","1108237418"
2023/09/03 00:00:00,"1109615355","1108233970"
2023/09/03 00:00:00,"1109615278","1108238467"
2023/09/03 00:00:00,"1109615351","1108243644"
2023/09/03 00:00:00,"1109615344","1108237749"
2023/09/03 00:00:00,"1109615267","1108242806"
2023/09/03 00:00:00,"1109615288","1108243494"
2023/09/03 00:00:00,"1109615268","1108227105"
2023/09/03 00:00:00,"1109615336","1108242391"
2023/09/03 00:00:00,"1109615309","1108230451"
2023/09/03 00:00:00,"1109615286","1108242694"
2023/09/03 00:00:00,"1109615349","1108230418"
2023/09/03 00:00:00,"1109615315","1108224475"
2023/09/03 00:00:00,"1109615274","1108231231"
2023/09/03 00:00:00,"1109615299","1108242841"
2023/09/03 00:00:00,"1109615305","1108233594"
2023/09/03 00:00:00,"1109615294","1108230773"
2023/09/03 00:00:00,"1109615357","1108225720"
2023/09/03 00:00:00,"1109615317","1108224683"
2023/09/03 00:00:00,"1109615296","1108223333"
2023/09/03 00:00:00,"1109615293","1108239450"
2023/09/03 00:00:00,"1109615266","1108233394"
2023/09/03 00:00:00,"1109615297","1108230475"
2023/09/03 00:00:00,"1109615341","1108230439"
2023/09/03 00:00:00,"1109615316","1108222851"
2023/09/03 00:00:00,"1109615260","1108225244"
2023/09/03 00:00:00,"1109615307","1108242741"
2023/09/03 00:00:00,"1109615330","1108227345"
2023/09/03 00:00:00,"1109615298","1108224768"
2023/09/03 00:00:00,"1109615275","1108231231"
2023/09/03 00:00:00,"1109615319","1108237613"
2023/09/03 00:00:00,"1109615301","1108225325"
2023/09/03 00:00:00,"1109615325","1108238012"
2023/09/03 00:00:00,"1109615337","1108223471"
2023/09/03 00:00:00,"1109615343","1108237749"
2023/09/03 00:00:00,"1109615263","1108242210"
2023/09/03 00:00:00,"1109615356","1108230028"
2023/09/03 00:00:00,"1109615272","1108243086"
2023/09/03 00:00:00,"1109615292","1108223181"
2023/09/03 00:00:00,"1109615311","1108223620"
2023/09/03 00:00:00,"1109615289","1108231851"
2023/09/03 00:00:00,"1109615302","1108225325"
2023/09/03 00:00:00,"1109615350","1108229121"
2023/09/03 00:00:00,"1109615321","1108239692"
2023/09/03 00:00:00,"1109615340","1108226436"
2023/09/03 00:00:00,"1109615281","1108233945"
2023/09/03 00:00:00,"1109615347","1108233843"
2023/09/03 00:00:00,"1109615352","1108233160"
2023/09/03 00:00:00,"1109615327","1108238206"
2023/09/03 00:00:00,"1109615335","1108240105"
2023/09/03 00:00:00,"1109615338","1108237161"
2023/09/03 00:00:00,"1109615291","1108234087"
2023/09/03 00:00:00,"1109615262","1108225118"
2023/09/03 00:00:00,"1109615332","1108221975"
2023/09/03 00:00:00,"1109615328","1108238206"
2023/09/03 00:00:00,"1109615270","1108236395"
2023/09/03 00:00:00,"1109615324","1108242730"
2023/09/03 00:00:00,"1109615345","1108223938"
2023/09/03 00:00:00,"1109615276","1108237418"
2023/09/03 00:00:00,"1109615304","1108233594"
2023/09/03 00:00:00,"1109615406","1108224128"
2023/09/03 00:00:00,"1109615421","1108230840"
2023/09/03 00:00:00,"1109615372","1108223454"
2023/09/03 00:00:00,"1109615448","1108242112"
2023/09/03 00:00:00,"1109615409","1108229359"
2023/09/03 00:00:00,"1109615391","1108230763"
2023/09/03 00:00:00,"1109615414","1108242113"
2023/09/03 00:00:00,"1109615450","1108231307"
2023/09/03 00:00:00,"1109615445","1108222767"
2023/09/03 00:00:00,"1109615456","1108222609"
2023/09/03 00:00:00,"1109615442","1108231204"
2023/09/03 00:00:00,"1109615381","1109609152"
2023/09/03 00:00:00,"1109615368","1108242099"
2023/09/03 00:00:00,"1109615383","1108222596"
2023/09/03 00:00:00,"1109615440","1108227438"
2023/09/03 00:00:00,"1109615407","1108224128"
2023/09/03 00:00:00,"1109615388","1108242617"
2023/09/03 00:00:00,"1109615382","1108242308"
2023/09/03 00:00:00,"1109615359","1108239825"
2023/09/03 00:00:00,"1109615443","1108223418"
2023/09/03 00:00:00,"1109615436","1108223685"
2023/09/03 00:00:00,"1109615387","1108222758"
2023/09/03 00:00:00,"1109615390","1108242273"
2023/09/03 00:00:00,"1109615432","1108224704"
2023/09/03 00:00:00,"1109615360","1108234888"
2023/09/03 00:00:00,"1109615375","1108222099"
2023/09/03 00:00:00,"1109615411","1108240213"
2023/09/03 00:00:00,"1109615455","1108242354"
2023/09/03 00:00:00,"1109615402","1108223060"
2023/09/03 00:00:00,"1109615446","1108242459"
2023/09/03 00:00:00,"1109615412","1108221689"
2023/09/03 00:00:00,"1109615438","1108242498"
2023/09/03 00:00:00,"1109615410","1108221642"
2023/09/03 00:00:00,"1109615371","1108223868"
2023/09/03 00:00:00,"1109615399","1108231472"
2023/09/03 00:00:00,"1109615419","1108222096"
2023/09/03 00:00:00,"1109615364","1108221770"
2023/09/03 00:00:00,"1109615361","1108239104"
2023/09/03 00:00:00,"1109615449","1108242112"
2023/09/03 00:00:00,"1109615389","1108223425"
2023/09/03 00:00:00,"1109615384","1108222596"
2023/09/03 00:00:00,"1109615408","1108224128"
2023/09/03 00:00:00,"1109615362","1108237323"
2023/09/03 00:00:00,"1109615380","1108243400"
2023/09/03 00:00:00,"1109615379","1108234088"
2023/09/03 00:00:00,"1109615447","1108232424"
2023/09/03 00:00:00,"1109615428","1108223275"
2023/09/03 00:00:00,"1109615439","1108227438"
2023/09/03 00:00:00,"1109615452","1108229443"
2023/09/03 00:00:00,"1109615398","1108234936"
2023/09/03 00:00:00,"1109615441","1108242168"
2023/09/03 00:00:00,"1109615363","1108242619"
2023/09/03 00:00:00,"1109615401","1108225518"
2023/09/03 00:00:00,"1109615423","1108223871"
2023/09/03 00:00:00,"1109615386","1108223621"
2023/09/03 00:00:00,"1109615393","1108234428"
2023/09/03 00:00:00,"1109615431","1108221943"
2023/09/03 00:00:00,"1109615416","1108228520"
2023/09/03 00:00:00,"1109615430","1108237354"
2023/09/03 00:00:00,"1109615366","1108237931"
2023/09/03 00:00:00,"1109615415","1108236734"
2023/09/03 00:00:00,"1109615444","1108222767"
2023/09/03 00:00:00,"1109615394","1108230003"
2023/09/03 00:00:00,"1109615385","1108237549"
2023/09/03 00:00:00,"1109615420","1108222096"
2023/09/03 00:00:00,"1109615434","1108224507"
2023/09/03 00:00:00,"1109615396","1108222022"
2023/09/03 00:00:00,"1109615422","1108237570"
2023/09/03 00:00:00,"1109615429","1108242270"
2023/09/03 00:00:00,"1109615378","1108221620"
2023/09/03 00:00:00,"1109615392","1108226628"
2023/09/03 00:00:00,"1109615373","1108221859"
2023/09/03 00:00:00,"1109615376","1108222099"
2023/09/03 00:00:00,"1109615377","1108234644"
2023/09/03 00:00:00,"1109615457","1108222609"
2023/09/03 00:00:00,"1109615400","1108229454"
2023/09/03 00:00:00,"1109615413","1108221689"
2023/09/03 00:00:00,"1109615437","1108242498"
2023/09/03 00:00:00,"1109615506","1108232317"
2023/09/03 00:00:00,"1109615492","1108230308"
2023/09/03 00:00:00,"1109615524","1108242090"
2023/09/03 00:00:00,"1109615482","1108242155"
2023/09/03 00:00:00,"1109615527","1108223861"
2023/09/03 00:00:00,"1109615512","1108221363"
2023/09/03 00:00:00,"1109615552","1108237186"
2023/09/03 00:00:00,"1109615479","1108225833"
2023/09/03 00:00:00,"1109615559","1108223383"
2023/09/03 00:00:00,"1109615495","1108221368"
2023/09/03 00:00:00,"1109615470","1108242324"
2023/09/03 00:00:00,"1109615489","1108232443"
2023/09/03 00:00:00,"1109615532","1108224202"
2023/09/03 00:00:00,"1109615508","1108223063"
2023/09/03 00:00:00,"1109615511","1108222624"
2023/09/03 00:00:00,"1109615510","1108222624"
2023/09/03 00:00:00,"1109615540","1108223627"
2023/09/03 00:00:00,"1109615500","1108242037"
2023/09/03 00:00:00,"1109615502","1108221854"
2023/09/03 00:00:00,"1109615513","1108221260"
2023/09/03 00:00:00,"1109615538","1108234449"
2023/09/03 00:00:00,"1109615477","1108223697"
2023/09/03 00:00:00,"1109615475","1108242188"
2023/09/03 00:00:00,"1109615519","1108222789"
2023/09/03 00:00:00,"1109615530","1108237848"
2023/09/03 00:00:00,"1109615523","1108221444"
2023/09/03 00:00:00,"1109615520","1108222789"
2023/09/03 00:00:00,"1109615490","1108237092"
2023/09/03 00:00:00,"1109615553","1108231035"
2023/09/03 00:00:00,"1109615503","1108230664"
2023/09/03 00:00:00,"1109615460","1108224138"
2023/09/03 00:00:00,"1109615557","1108239413"
2023/09/03 00:00:00,"1109615509","1108223268"
2023/09/03 00:00:00,"1109615533","1108224202"
2023/09/03 00:00:00,"1109615499","1108242037"
2023/09/03 00:00:00,"1109615551","1108221236"
2023/09/03 00:00:00,"1109615517","1108241943"
2023/09/03 00:00:00,"1109615528","1108230825"
2023/09/03 00:00:00,"1109615550","1108221967"
2023/09/03 00:00:00,"1109615501","1108229353"
2023/09/03 00:00:00,"1109615525","1108223861"
2023/09/03 00:00:00,"1109615539","1108223627"
2023/09/03 00:00:00,"1109615531","1108224202"
2023/09/03 00:00:00,"1109615461","1108224138"
2023/09/03 00:00:00,"1109615505","1108234335"
2023/09/03 00:00:00,"1109615545","1108228173"
2023/09/03 00:00:00,"1109615537","1108232334"
2023/09/03 00:00:00,"1109615516","1108223179"
2023/09/03 00:00:00,"1109615472","1108221265"
2023/09/03 00:00:00,"1109615465","1108225214"
2023/09/03 00:00:00,"1109615536","1108222935"
2023/09/03 00:00:00,"1109615487","1108222777"
2023/09/03 00:00:00,"1109615535","1108223800"
2023/09/03 00:00:00,"1109615507","1108242012"
2023/09/03 00:00:00,"1109615493","1108223672"
2023/09/03 00:00:00,"1109615498","1108223725"
2023/09/03 00:00:00,"1109615473","1108231459"
2023/09/03 00:00:00,"1109615488","1108222777"
2023/09/03 00:00:00,"1109615464","1108229352"
2023/09/03 00:00:00,"1109615478","1108223697"
2023/09/03 00:00:00,"1109615485","1108231311"
2023/09/03 00:00:00,"1109615463","1108234527"
2023/09/03 00:00:00,"1109615555","1108221464"
2023/09/03 00:00:00,"1109615541","1108221407"
2023/09/03 00:00:00,"1109615467","1108221710"
2023/09/03 00:00:00,"1109615494","1108222243"
2023/09/03 00:00:00,"1109615459","1108224138"
2023/09/03 00:00:00,"1109615496","1108241741"
2023/09/03 00:00:00,"1109615462","1108222986"
2023/09/03 00:00:00,"1109615471","1108233296"
2023/09/03 00:00:00,"1109615484","1108234276"
2023/09/03 00:00:00,"1109615549","1108227920"
2023/09/03 00:00:00,"1109615554","1108227460"
2023/09/03 00:00:00,"1109615491","1108237092"
2023/09/03 00:00:00,"1109615468","1108243041"
2023/09/03 00:00:00,"1109615522","1108224690"
2023/09/03 00:00:00,"1109615497","1108241741"
2023/09/03 00:00:00,"1109615548","1108227920"
2023/09/03 00:00:00,"1109615521","1108235574"
2023/09/03 00:00:00,"1109615526","1108223861"
2023/09/03 00:00:00,"1109615546","1108228173"
2023/09/03 00:00:00,"1109615558","1108223383"
2023/09/03 00:00:00,"1109615469","1108221332"
2023/09/03 00:00:00,"1109615575","1108222652"
2023/09/03 00:00:00,"1109615641","1108222565"
2023/09/03 00:00:00,"1109615584","1108226802"
2023/09/03 00:00:00,"1109615658","1108221483"
2023/09/03 00:00:00,"1109615578","1108226799"
2023/09/03 00:00:00,"1109615643","1108222825"
2023/09/03 00:00:00,"1109615597","1108220549"
2023/09/03 00:00:00,"1109615632","1108232049"
2023/09/03 00:00:00,"1109615613","1108221333"
2023/09/03 00:00:00,"1109615651","1108221701"
2023/09/03 00:00:00,"1109615604","1108221452"
2023/09/03 00:00:00,"1109615583","1108231285"
2023/09/03 00:00:00,"1109615616","1108223018"
2023/09/03 00:00:00,"1109615595","1108225276"
2023/09/03 00:00:00,"1109615620","1108222392"
2023/09/03 00:00:00,"1109615600","1108225171"
2023/09/03 00:00:00,"1109615654","1108242620"
2023/09/03 00:00:00,"1109615567","1108234120"
2023/09/03 00:00:00,"1109615628","1108221415"
2023/09/03 00:00:00,"1109615617","1108231508"
2023/09/03 00:00:00,"1109615655","1108221263"
2023/09/03 00:00:00,"1109615599","1108226813"
2023/09/03 00:00:00,"1109615588","1108221366"
2023/09/03 00:00:00,"1109615560","1108221499"
2023/09/03 00:00:00,"1109615574","1108231468"
2023/09/03 00:00:00,"1109615591","1108242784"
2023/09/03 00:00:00,"1109615570","1108223208"
2023/09/03 00:00:00,"1109615593","1108237017"
2023/09/03 00:00:00,"1109615646","1108238073"
2023/09/03 00:00:00,"1109615563","1108232234"
2023/09/03 00:00:00,"1109615602","1108228817"
2023/09/03 00:00:00,"1109615576","1108222652"
2023/09/03 00:00:00,"1109615650","1108231155"
2023/09/03 00:00:00,"1109615579","1108225787"
2023/09/03 00:00:00,"1109615566","1108221291"
2023/09/03 00:00:00,"1109615662","1108237372"
2023/09/03 00:00:00,"1109615590","1108221503"
2023/09/03 00:00:00,"1109615598","1108225219"
2023/09/03 00:00:00,"1109615615","1108223297"
2023/09/03 00:00:00,"1109615653","1108243651"
2023/09/03 00:00:00,"1109615582","1108226675"
2023/09/03 00:00:00,"1109615592","1108242784"
2023/09/03 00:00:00,"1109615625","1108234069"
2023/09/03 00:00:00,"1109615663","1108221439"
2023/09/03 00:00:00,"1109615626","1108223105"
2023/09/03 00:00:00,"1109615652","1108243651"
2023/09/03 00:00:00,"1109615564","1108233165"
2023/09/03 00:00:00,"1109615572","1108228445"
2023/09/03 00:00:00,"1109615656","1108241288"
2023/09/03 00:00:00,"1109615589","1108226806"
2023/09/03 00:00:00,"1109615622","1108237789"
2023/09/03 00:00:00,"1109615642","1108221389"
2023/09/03 00:00:00,"1109615596","1108225241"
2023/09/03 00:00:00,"1109615639","1108221774"
2023/09/03 00:00:00,"1109615633","1108232049"
2023/09/03 00:00:00,"1109615644","1108240959"
2023/09/03 00:00:00,"1109615645","1109609206"
2023/09/03 00:00:00,"1109615627","1108222215"
2023/09/03 00:00:00,"1109615565","1108232538"
2023/09/03 00:00:00,"1109615587","1108223197"
2023/09/03 00:00:00,"1109615624","1108237421"
2023/09/03 00:00:00,"1109615659","1108229387"
2023/09/03 00:00:00,"1109615621","1108223647"
2023/09/03 00:00:00,"1109615561","1108230260"
2023/09/03 00:00:00,"1109615562","1108230260"
2023/09/03 00:00:00,"1109615585","1108221842"
2023/09/03 00:00:00,"1109615594","1108237017"
2023/09/03 00:00:00,"1109615571","1108221744"
2023/09/03 00:00:00,"1109615667","1108221226"
2023/09/03 00:00:00,"1109615689","1108241673"
2023/09/03 00:00:00,"1109615707","1108238166"
2023/09/03 00:00:00,"1109615743","1108230456"
2023/09/03 00:00:00,"1109615681","1108241147"
2023/09/03 00:00:00,"1109615682","1108237831"
2023/09/03 00:00:00,"1109615666","1108226902"
2023/09/03 00:00:00,"1109615688","1108241991"
2023/09/03 00:00:00,"1109615742","1108230456"
2023/09/03 00:00:00,"1109615753","1108221628"
2023/09/03 00:00:00,"1109615751","1108234388"
2023/09/03 00:00:00,"1109615716","1108235273"
2023/09/03 00:00:00,"1109615735","1108241227"
2023/09/03 00:00:00,"1109615761","1108229110"
2023/09/03 00:00:00,"1109615697","1108226920"
2023/09/03 00:00:00,"1109615685","1108221171"
2023/09/03 00:00:00,"1109615703","1108232434"
2023/09/03 00:00:00,"1109615673","1108241418"
2023/09/03 00:00:00,"1109615674","1108241418"
2023/09/03 00:00:00,"1109615686","1108226913"
2023/09/03 00:00:00,"1109615760","1108230637"
2023/09/03 00:00:00,"1109615728","1108224186"
2023/09/03 00:00:00,"1109615692","1108224230"
2023/09/03 00:00:00,"1109615725","1108224385"
2023/09/03 00:00:00,"1109615729","1108221048"
2023/09/03 00:00:00,"1109615757","1108235526"
2023/09/03 00:00:00,"1109615704","1108231866"
2023/09/03 00:00:00,"1109615759","1108240651"
2023/09/03 00:00:00,"1109615724","1108221348"
2023/09/03 00:00:00,"1109615690","1108241673"
2023/09/03 00:00:00,"1109615721","1108237279"
2023/09/03 00:00:00,"1109615702","1108224172"
2023/09/03 00:00:00,"1109615732","1108229365"
2023/09/03 00:00:00,"1109615741","1108232572"
2023/09/03 00:00:00,"1109615710","1108222009"
2023/09/03 00:00:00,"1109615722","1108229789"
2023/09/03 00:00:00,"1109615737","1108240723"
2023/09/03 00:00:00,"1109615680","1108241147"
2023/09/03 00:00:00,"1109615733","1108229118"
2023/09/03 00:00:00,"1109615677","1108227938"
2023/09/03 00:00:00,"1109615744","1108230087"
2023/09/03 00:00:00,"1109615678","1108230140"
2023/09/03 00:00:00,"1109615694","1108236519"
2023/09/03 00:00:00,"1109615763","1108238025"
2023/09/03 00:00:00,"1109615747","1108221086"
2023/09/03 00:00:00,"1109615764","1108231130"
2023/09/03 00:00:00,"1109615700","1108229131"
2023/09/03 00:00:00,"1109615675","1108222957"
2023/09/03 00:00:00,"1109615691","1108229376"
2023/09/03 00:00:00,"1109615693","1108221308"
2023/09/03 00:00:00,"1109615664","1108229140"
2023/09/03 00:00:00,"1109615730","1108240685"
2023/09/03 00:00:00,"1109615752","1108229358"
2023/09/03 00:00:00,"1109615767","1108227381"
2023/09/03 00:00:00,"1109615672","1108241418"
2023/09/03 00:00:00,"1109615746","1108237768"
2023/09/03 00:00:00,"1109615711","1108234460"
2023/09/03 00:00:00,"1109615687","1108232072"
2023/09/03 00:00:00,"1109615715","1108240997"
2023/09/03 00:00:00,"1109615695","1108229803"
2023/09/03 00:00:00,"1109615758","1108227261"
2023/09/03 00:00:00,"1109615756","1108241445"
2023/09/03 00:00:00,"1109615705","1108236887"
2023/09/03 00:00:00,"1109615714","1108240721"
2023/09/03 00:00:00,"1109615676","1108226906"
2023/09/03 00:00:00,"1109615739","1108240602"
2023/09/03 00:00:00,"1109615720","1108241729"
2023/09/03 00:00:00,"1109615719","1108221215"
2023/09/03 00:00:00,"1109615762","1109609113"
2023/09/03 00:00:00,"1109615699","1108224379"
2023/09/03 00:00:00,"1109615668","1108231440"
2023/09/03 00:00:00,"1109615731","1108233889"
2023/09/03 00:00:00,"1109615723","1108223806"
2023/09/03 00:00:00,"1109615766","1108223661"
2023/09/03 00:00:00,"1109615750","1108241239"
2023/09/03 00:00:00,"1109615754","1108224606"
2023/09/03 00:00:00,"1109615848","1108240617"
2023/09/03 00:00:00,"1109615860","1108221926"
2023/09/03 00:00:00,"1109615782","1108234608"
2023/09/03 00:00:00,"1109615797","1108240271"
2023/09/03 00:00:00,"1109615788","1108241483"
2023/09/03 00:00:00,"1109615781","1108234608"
2023/09/03 00:00:00,"1109615795","1108240478"
2023/09/03 00:00:00,"1109615773","1108241329"
2023/09/03 00:00:00,"1109615852","1108228640"
2023/09/03 00:00:00,"1109615858","1108240920"
2023/09/03 00:00:00,"1109615805","1108241998"
2023/09/03 00:00:00,"1109615804","1108240553"
2023/09/03 00:00:00,"1109615798","1108242642"
2023/09/03 00:00:00,"1109615808","1108227527"
2023/09/03 00:00:00,"1109615810","1108227892"
2023/09/03 00:00:00,"1109615845","1108242084"
2023/09/03 00:00:00,"1109615816","1108240498"
2023/09/03 00:00:00,"1109615829","1108230522"
2023/09/03 00:00:00,"1109615863","1108240473"
2023/09/03 00:00:00,"1109615779","1108240730"
2023/09/03 00:00:00,"1109615784","1108229349"
2023/09/03 00:00:00,"1109615830","1108230522"
2023/09/03 00:00:00,"1109615776","1108227156"
2023/09/03 00:00:00,"1109615787","1108241483"
2023/09/03 00:00:00,"1109615835","1108222004"
2023/09/03 00:00:00,"1109615827","1108227726"
2023/09/03 00:00:00,"1109615856","1108242007"
2023/09/03 00:00:00,"1109615847","1108231607"
2023/09/03 00:00:00,"1109615826","1108241109"
2023/09/03 00:00:00,"1109615791","1108227335"
2023/09/03 00:00:00,"1109615800","1108242821"
2023/09/03 00:00:00,"1109615796","1108241173"
2023/09/03 00:00:00,"1109615862","1108242311"
2023/09/03 00:00:00,"1109615828","1108230522"
2023/09/03 00:00:00,"1109615855","1108228978"
2023/09/03 00:00:00,"1109615853","1108221699"
2023/09/03 00:00:00,"1109615861","1108221926"
2023/09/03 00:00:00,"1109615785","1108227638"
2023/09/03 00:00:00,"1109615793","1108240629"
2023/09/03 00:00:00,"1109615809","1108233959"
2023/09/03 00:00:00,"1109615772","1108231568"
2023/09/03 00:00:00,"1109615814","1108241287"
2023/09/03 00:00:00,"1109615817","1108229382"
2023/09/03 00:00:00,"1109615777","1108241101"
2023/09/03 00:00:00,"1109615839","1108240634"
2023/09/03 00:00:00,"1109615774","1108241150"
2023/09/03 00:00:00,"1109615832","1108227911"
2023/09/03 00:00:00,"1109615786","1108229099"
2023/09/03 00:00:00,"1109615799","1108227760"
2023/09/03 00:00:00,"1109615769","1108240576"
2023/09/03 00:00:00,"1109615843","1108231433"
2023/09/03 00:00:00,"1109615842","1108234320"
2023/09/03 00:00:00,"1109615789","1108240923"
2023/09/03 00:00:00,"1109615802","1108234063"
2023/09/03 00:00:00,"1109615806","1108241046"
2023/09/03 00:00:00,"1109615867","1108240489"
2023/09/03 00:00:00,"1109615865","1108231452"
2023/09/03 00:00:00,"1109615813","1108241000"
2023/09/03 00:00:00,"1109615846","1108241130"
2023/09/03 00:00:00,"1109615823","1108228572"
2023/09/03 00:00:00,"1109615841","1108230160"
2023/09/03 00:00:00,"1109615768","1108241184"
2023/09/03 00:00:00,"1109615857","1108240515"
2023/09/03 00:00:00,"1109615812","1108240303"
2023/09/03 00:00:00,"1109615821","1108240202"
2023/09/03 00:00:00,"1109615836","1108240234"
2023/09/03 00:00:00,"1109615840","1108242115"
2023/09/03 00:00:00,"1109615770","1108243016"
2023/09/03 00:00:00,"1109615815","1108240594"
2023/09/03 00:00:00,"1109615833","1108241344"
2023/09/03 00:00:00,"1109615824","1108234255"
2023/09/03 00:00:00,"1109615771","1108231568"
2023/09/03 00:00:00,"1109615831","1108240754"
2023/09/03 00:00:00,"1109615866","1108234547"
2023/09/03 00:00:00,"1109615780","1108240226"
2023/09/03 00:00:00,"1109615822","1108229251"
2023/09/03 00:00:00,"1109615820","1108228757"
2023/09/03 00:00:00,"1109615837","1108241053"
2023/09/03 00:00:00,"1109615850","1108234389"
2023/09/03 00:00:00,"1109615834","1108222004"
2023/09/03 00:00:00,"1109615819","1108241409"
2023/09/03 00:00:00,"1109615807","1108241522"
2023/09/03 00:00:00,"1109615778","1108227501"
2023/09/03 00:00:00,"1109615794","1108240478"
2023/09/03 00:00:00,"1109615825","1108230832"
2023/09/03 00:00:00,"1109615864","1108227965"
2023/09/03 00:00:00,"1109615775","1108240508"
2023/09/03 00:00:00,"1109615792","1108242475"
2023/09/03 00:00:00,"1109615929","1108230158"
2023/09/03 00:00:00,"1109615925","1108234882"
2023/09/03 00:00:00,"1109615953","1108239588"
2023/09/03 00:00:00,"1109615900","1108230143"
2023/09/03 00:00:00,"1109615922","1108234953"
2023/09/03 00:00:00,"1109615885","1108221572"
2023/09/03 00:00:00,"1109615946","1108222403"
2023/09/03 00:00:00,"1109615881","1108240506"
2023/09/03 00:00:00,"1109615952","1108224730"
2023/09/03 00:00:00,"1109615965","1108239229"
2023/09/03 00:00:00,"1109615935","1108230632"
2023/09/03 00:00:00,"1109615878","1108232729"
2023/09/03 00:00:00,"1109615883","1108229850"
2023/09/03 00:00:00,"1109615923","1108239642"
2023/09/03 00:00:00,"1109615876","1108234564"
2023/09/03 00:00:00,"1109615915","1108240904"
2023/09/03 00:00:00,"1109615931","1108240943"
2023/09/03 00:00:00,"1109615940","1108235420"
2023/09/03 00:00:00,"1109615917","1108221928"
2023/09/03 00:00:00,"1109615942","1108239563"
2023/09/03 00:00:00,"1109615963","1108239682"
2023/09/03 00:00:00,"1109615921","1108221542"
2023/09/03 00:00:00,"1109615877","1108232729"
2023/09/03 00:00:00,"1109615879","1108231325"
2023/09/03 00:00:00,"1109615955","1108222044"
2023/09/03 00:00:00,"1109615875","1108240002"
2023/09/03 00:00:00,"1109615951","1108235427"
2023/09/03 00:00:00,"1109615962","1108241088"
2023/09/03 00:00:00,"1109615910","1108222177"
2023/09/03 00:00:00,"1109615909","1108241891"
2023/09/03 00:00:00,"1109615945","1108234770"
2023/09/03 00:00:00,"1109615924","1108239642"
2023/09/03 00:00:00,"1109615938","1108234806"
2023/09/03 00:00:00,"1109615950","1108240784"
2023/09/03 00:00:00,"1109615934","1108241734"
2023/09/03 00:00:00,"1109615886","1108240759"
2023/09/03 00:00:00,"1109615889","1108233597"
2023/09/03 00:00:00,"1109615880","1108240800"
2023/09/03 00:00:00,"1109615958","1108242378"
2023/09/03 00:00:00,"1109615964","1108239682"
2023/09/03 00:00:00,"1109615916","1108241813"
2023/09/03 00:00:00,"1109615928","1108227840"
2023/09/03 00:00:00,"1109615954","1108234734"
2023/09/03 00:00:00,"1109615966","1108240726"
2023/09/03 00:00:00,"1109615941","1108232773"
2023/09/03 00:00:00,"1109615914","1108229823"
2023/09/03 00:00:00,"1109615943","1108227025"
2023/09/03 00:00:00,"1109615949","1108241569"
2023/09/03 00:00:00,"1109615897","1108230045"
2023/09/03 00:00:00,"1109615937","1108239582"
2023/09/03 00:00:00,"1109615905","1108239824"
2023/09/03 00:00:00,"1109615869","1108222133"
2023/09/03 00:00:00,"1109615919","1108242202"
2023/09/03 00:00:00,"1109615957","1108240555"
2023/09/03 00:00:00,"1109615967","1108239620"
2023/09/03 00:00:00,"1109615918","1108221928"
2023/09/03 00:00:00,"1109615882","1108230736"
2023/09/03 00:00:00,"1109615926","1108235421"
2023/09/03 00:00:00,"1109615884","1108234179"
2023/09/03 00:00:00,"1109615870","1108242114"
2023/09/03 00:00:00,"1109615936","1108230632"
2023/09/03 00:00:00,"1109615960","1108241978"
2023/09/03 00:00:00,"1109615939","1108228215"
2023/09/03 00:00:00,"1109615913","1108239730"
2023/09/03 00:00:00,"1109615887","1108240077"
2023/09/03 00:00:00,"1109615932","1108234843"
2023/09/03 00:00:00,"1109615956","1108222044"
2023/09/03 00:00:00,"1109615868","1108222133"
2023/09/03 00:00:00,"1109615947","1108239581"
2023/09/03 00:00:00,"1109615901","1108242130"
2023/09/03 00:00:00,"1109615895","1108232887"
2023/09/03 00:00:00,"1109615894","1108240777"
2023/09/03 00:00:00,"1109615911","1108222177"
2023/09/03 00:00:00,"1109615933","1108231141"
2023/09/03 00:00:00,"1109615912","1108239730"
2023/09/03 00:00:00,"1109615944","1108221695"
2023/09/03 00:00:00,"1109615992","1108234462"
2023/09/03 00:00:00,"1109615998","1108226281"
2023/09/03 00:00:00,"1109615990","1108239615"
